Date,Open,High,Low,Close,Volume,MACD,ADX,AO,ATR,OBV,MFI
02/09/2007 00:00:00,659.85,668.044,656.227,666.063,1094,9.979150234655663,15.365463513812562,18.977676470587994,9.680152372094332,6414,75.14431092492629
02/11/2007 00:00:00,666.027,668.107,665.679,666.464,58,10.41271756966296,16.903694482191998,21.821976470588083,9.162141488373308,6472,72.88670744223231
02/12/2007 00:00:00,666.52,666.898,659.061,660.524,1329,10.159897475213711,17.21279723576193,23.068911764705717,9.06748852491807,5143,72.36009611148799
02/13/2007 00:00:00,660.511,668.87,659.846,663.033,1353,10.046184894375074,17.699153280646154,24.128217647058705,9.064382201709638,6496,74.65835609197424
02/14/2007 00:00:00,663.468,671.708,663.013,668.469,1333,10.276248429109728,18.433249130520927,25.209564705882144,9.037997758730373,7829,83.00929164305357
02/15/2007 00:00:00,668.441,670.4,661.906,667.93,1332,10.29639224203163,18.91931600508521,24.291505882352908,8.99914077596392,6497,74.39804838283432
02/16/2007 00:00:00,668.023,669.348,662.058,668.094,1187,10.207919249397492,19.370663817180617,22.31331470588225,8.877059291966495,7684,66.43771572761858
02/18/2007 00:00:00,668.315,668.637,667.317,667.841,56,10.002090901898896,19.789772499840634,21.62147647058805,8.337269342540312,7628,63.37480412993093
02/19/2007 00:00:00,667.912,673.102,666.718,670.636,1166,9.949808397141965,20.69855119273794,20.942802941176296,8.197750103787433,8794,72.00089058145491
02/20/2007 00:00:00,670.913,671.784,655.147,659.28,1325,8.889566452991744,19.5210219860173,18.64668529411756,8.800553667802612,7469,66.07922299167595
02/21/2007 00:00:00,659.27,682.247,656.202,677.559,1369,9.41574081067472,19.605520156951908,17.754397058823542,10.032299834388137,8838,66.2546232717132
02/22/2007 00:00:00,677.713,680.829,674.211,674.574,1353,9.482564130105288,19.683982744248333,18.61135588235311,9.788421274788979,7485,66.51380750351487
02/23/2007 00:00:00,674.937,688.208,671.91,681.92,1262,10.01286087176618,20.455967812960466,19.429638235294192,10.253391183732623,8747,66.7637066972097
02/25/2007 00:00:00,681.745,683.128,680.718,682.67,80,10.374057910141346,21.172811091050303,20.15701764705898,9.693148956323155,8827,64.0423306036875
02/26/2007 00:00:00,682.971,687.731,681.492,686.035,1340,10.80725720903763,22.245462850733844,22.67808529411775,9.446424030871501,10167,64.75123610297106
02/27/2007 00:00:00,685.991,688.47,658.578,664.678,1373,9.319806435135433,21.04148427454888,22.28951470588231,10.906822314380682,8794,59.01537893962017
02/28/2007 00:00:00,664.848,677.324,660.812,673.383,1397,8.742632108743237,19.923504168091416,19.485864705882364,11.307192149067772,10191,58.70238158781855
03/01/2007 00:00:00,673.451,677.355,660.786,661.548,1394,7.246696301926136,18.881775417625104,16.285135294117595,11.683035566991508,8797,50.152766769014335
03/02/2007 00:00:00,657.248,663.857,639.779,641.904,1288,4.425040654967688,19.665272300183144,9.775444117646998,12.568390169349255,7509,42.06392924141765
03/04/2007 00:00:00,641.983,644.534,641.313,642.529,81,2.213771522393813,20.392805119701325,1.3531970588235254,11.900719442967167,7590,45.64216346096128
03/05/2007 00:00:00,642.409,644.617,631.853,632.227,1394,-0.36574442503479077,21.665274636755647,-5.552911764705868,11.962382339898085,6196,45.20168221251227
03/06/2007 00:00:00,632.283,647.654,631.853,646.989,1396,-1.204969233703423,22.45635243181502,-11.133899999999926,12.236569315619652,7592,49.56739502591746
03/07/2007 00:00:00,646.9,651.532,641.749,647.202,1383,-1.8317582520768383,22.701779317092598,-15.700870588235261,12.061314364503962,8975,50.09118379412319
03/08/2007 00:00:00,647.373,655.758,646.667,651.603,1354,-1.9508806083287027,22.416327588866057,-15.967808823529708,11.84914905275368,10329,58.16015636569235
03/09/2007 00:00:00,651.494,657.897,646.977,648.923,1277,-2.2357670058669328,21.89538244065162,-14.320050000000265,11.782781263271279,9052,50.12667895818991
03/11/2007 00:00:00,648.741,650.276,647.805,649.087,128,-2.420407152019493,21.411647660166782,-12.317347058823884,11.117654030180473,9180,45.13513377532651
03/12/2007 00:00:00,648.658,653.596,644.849,648.492,1323,-2.5849496351644348,20.53876842964397,-10.460488235294179,10.948321599453294,7857,36.5293973113155
03/13/2007 00:00:00,648.69,651.895,641.266,642.717,1340,-3.1450903312447736,20.094721709187183,-10.196517647059068,10.92551291377806,6517,33.28092367217184
03/14/2007 00:00:00,642.475,645.77,635.852,643.945,1347,-3.4501454027464433,20.197684380740977,-11.98084705882377,10.853547705651057,7864,24.896074662723493
03/15/2007 00:00:00,644.06,650.07,642.506,647.882,1346,-3.335768089504313,19.710085882296852,-13.177235294117736,10.618580012390272,9210,33.15978677713238
03/16/2007 00:00:00,648.348,655.57,644.51,652.398,1215,-2.847891070986975,18.57141387837805,-13.024717647058992,10.650110011505257,10425,41.12105769349826
03/18/2007 00:00:00,651.821,654.898,650.742,653.764,133,-2.324227981595982,17.514075589024873,-12.31232058823548,10.186245010683459,10558,45.588329118336006
03/19/2007 00:00:00,653.47,655.976,651.193,654.353,1309,-1.84047794880712,16.39224846299815,-10.920770588235428,9.800298938491784,11867,54.298280726218294
03/20/2007 00:00:00,653.966,660.82,651.664,657.961,1342,-1.1526797413649774,15.70126596991088,-7.898761764705796,9.754277585742374,13209,58.385364953966956
03/21/2007 00:00:00,658.144,664.764,655.562,663.134,1318,-0.18800958178644578,15.515486407627193,-5.065747058823604,9.714829186760776,14527,66.74475249778888
03/22/2007 00:00:00,663.033,666.547,661.067,662.721,1321,0.536982817675721,15.543060123156378,-2.2215823529412546,9.412341387706435,13206,66.6813199386581
03/23/2007 00:00:00,662.779,664.505,654.198,656.373,1198,0.5924841811554415,14.592108721861988,-0.8085764705882639,9.476245574298835,12008,58.76346525618317
03/25/2007 00:00:00,656.378,657.828,655.704,657.516,89,0.7203956860907965,13.709082420660055,0.05101764705887035,8.951085176134635,12097,54.6099995563942
03/26/2007 00:00:00,657.892,664.894,657.381,663.398,1273,1.2816209884066438,13.750681211877291,1.2131470588235516,8.848364806410734,13370,63.330185783499736
03/27/2007 00:00:00,663.398,668.747,656.438,664.301,1358,1.7787562424898624,14.202863806013186,1.8037676470587485,9.09555303452425,14728,67.00736539783345
03/28/2007 00:00:00,665.77,669.197,662.613,665.148,1330,2.2155459003330407,14.670840651290835,2.2174264705881797,8.916156389201086,16058,75.31727618825732
03/29/2007 00:00:00,665.298,666.098,654.466,661.13,1345,2.2119874168730576,13.888485608514912,2.629850000000033,9.110145218543861,14713,75.14617363784991
03/30/2007 00:00:00,660.897,667.548,659.87,663.308,1201,2.3577351871892915,13.343091082273732,4.200832352941234,9.007849131505013,15914,83.3021769255812
04/01/2007 00:00:00,662.857,665.057,662.825,664.938,81,2.5750847486941666,12.836653307906923,4.747547058823784,8.523859907826083,15995,81.87813181618327
04/02/2007 00:00:00,665.504,665.952,655.929,663.129,1286,2.5717194792327973,12.435537239609545,4.660794117647129,8.630941342981364,14709,73.16237751463298
04/03/2007 00:00:00,663.097,667.57,661.198,663.148,1331,2.5412911971279755,11.825292137412076,4.742947058823802,8.469588389911271,16040,75.21192471325827
04/04/2007 00:00:00,663.448,675.269,662.795,673.597,1307,3.322029253061487,11.721209042204222,6.817270588235488,8.755617790631899,17347,75.26061364740029
04/05/2007 00:00:00,673.62,675.598,670.948,674.218,1242,3.9453991914359676,11.66474787417742,8.9844823529412,8.462359377015334,18589,75.15403258396373
04/06/2007 00:00:00,674.214,674.32,672.372,673.57,512,4.337140320459412,11.61231964672396,11.196820588235482,7.997047992942817,18077,70.34176758485444
04/08/2007 00:00:00,673.497,673.668,671.483,672.395,90,4.500901714190491,11.410775994716232,13.551717647058695,7.58190170773262,17987,67.0057766296718
04/09/2007 00:00:00,672.212,677.255,669.209,672.094,1340,4.553901077208366,11.727518699052842,15.198847058823276,7.615051585751722,16647,76.00247713648905
04/10/2007 00:00:00,671.794,681.47,670.398,677.148,1341,4.946696577268426,12.557524434084575,16.377379411764537,7.861976472483742,17988,78.61575093225153
04/11/2007 00:00:00,677.097,680.642,673.448,677.244,1367,5.205727848514812,13.328244045185471,16.389808823529165,7.814263867306337,19355,78.79131981755603
04/12/2007 00:00:00,677.247,679.598,670.669,676.497,1321,5.289758299223308,13.481640945389248,15.79995588235272,7.893887876784454,18034,69.94176665692652
04/13/2007 00:00:00,676.87,685.437,675.648,684.647,1232,5.945454426710398,14.385899757615107,16.149017647058713,8.029253028442707,19266,69.8066876799348
04/15/2007 00:00:00,684.908,685.032,684.751,684.94,69,6.414795216887342,15.225568654681975,17.15332941176439,7.483234954982513,19335,76.68983891640079
04/16/2007 00:00:00,685.107,690.953,682.926,690.201,1338,7.12909019247445,16.68698189291337,18.169164705882167,7.5220753153409,20673,76.9983297518751
04/17/2007 00:00:00,690.22,690.57,685.247,686.997,1336,7.351890071439016,18.04400847127109,19.262570588235235,7.364998507102271,19337,69.94662061010446
04/18/2007 00:00:00,687.047,690.62,684.922,689.47,1334,7.639942511409117,19.225029918662766,20.750835294117564,7.245927185166393,20671,78.42609143218112
04/19/2007 00:00:00,689.348,691.498,678.245,683.857,1375,7.33079906681121,18.851784039587617,20.56278235294087,7.6750038147973685,19296,69.43541617849164
04/20/2007 00:00:00,683.673,693.67,682.648,691.498,1215,7.61458925617967,18.81753046308239,20.07109117647053,7.914074970883266,20511,69.31975134150133
04/22/2007 00:00:00,691.159,691.523,690.981,691.469,61,7.747842660885112,18.78572357061325,19.619723529411658,7.387498187248748,20450,66.75352678475338
04/23/2007 00:00:00,692.445,693.143,686.186,689.536,1323,7.60974954308017,17.78228396466083,18.53405588235273,7.35674831673098,19127,62.989306397744805
04/24/2007 00:00:00,689.457,691.461,680.844,683.565,1344,6.938517048582526,17.082070662468645,17.03787058823525,7.589623436964478,17783,58.028322619783154
04/25/2007 00:00:00,683.344,686.508,681.325,684.524,1326,6.410052649205909,16.43187259614733,15.8505029411765,7.417721762895587,19109,49.75092539952217
